,stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
30790,2020-01-22,09:10:00,Canada,M,21,51,Other,Drunk Driving,Seatbelt,False,Frisk,Ticket,True,30+ Min,False,KA37AU2405
30791,2020-01-22,09:11:00,Canada,F,74,57,Black,Seatbelt,DUI,False,Frisk,Arrest,True,0-15 Min,True,WB56FQ2284
30792,2020-01-22,09:12:00,Canada,F,53,35,Asian,Other,Seatbelt,False,Frisk,Arrest,True,30+ Min,False,TN13GX8722
30793,2020-01-22,09:13:00,USA,M,79,32,White,Speeding,Signal,True,Vehicle Search,Arrest,True,16-30 Min,False,MH96KF1626
30794,2020-01-22,09:14:00,Canada,M,53,54,Asian,Seatbelt,Other,True,Frisk,Ticket,True,16-30 Min,True,DL85LW1717
30795,2020-01-22,09:15:00,India,M,72,56,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Ticket,False,0-15 Min,True,MH66WU5579
30796,2020-01-22,09:16:00,USA,F,22,79,White,Drunk Driving,DUI,False,Frisk,Arrest,False,30+ Min,True,KA64IG9657
30797,2020-01-22,09:17:00,USA,M,43,47,Asian,Seatbelt,Speeding,True,Frisk,Ticket,False,0-15 Min,True,TN75YY2194
30798,2020-01-22,09:18:00,India,F,43,63,Asian,Other,Signal,False,Vehicle Search,Warning,True,30+ Min,True,RJ30UT7299
30799,2020-01-22,09:19:00,Canada,M,42,42,White,Seatbelt,Speeding,False,Frisk,Warning,True,16-30 Min,True,UP86LD8673
30800,2020-01-22,09:20:00,India,M,75,23,Hispanic,Speeding,DUI,False,Frisk,Ticket,False,0-15 Min,True,UP67OM6918
30801,2020-01-22,09:21:00,Canada,M,29,28,Black,Signal Violation,Other,True,Frisk,Ticket,False,16-30 Min,False,WB46RA4533
30802,2020-01-22,09:22:00,India,F,79,71,White,Drunk Driving,Signal,True,Vehicle Search,Warning,False,16-30 Min,False,MH12VY7669
30803,2020-01-22,09:23:00,Canada,M,27,22,Hispanic,Other,Seatbelt,True,Vehicle Search,Arrest,True,30+ Min,False,MH52GI4356
30804,2020-01-22,09:24:00,USA,F,70,72,White,Seatbelt,Other,True,Frisk,Warning,False,16-30 Min,True,KA71AG3627
30805,2020-01-22,09:25:00,Canada,M,49,72,Black,Signal Violation,Seatbelt,True,Frisk,Ticket,False,16-30 Min,True,DL11AV1004
30806,2020-01-22,09:26:00,Canada,M,64,61,White,Speeding,Other,True,Vehicle Search,Warning,False,30+ Min,False,TN53XI6445
30807,2020-01-22,09:27:00,USA,M,22,25,Other,Seatbelt,Signal,False,Vehicle Search,Arrest,False,30+ Min,True,UP60SQ3581
30808,2020-01-22,09:28:00,Canada,F,67,48,Hispanic,Signal Violation,Seatbelt,True,Frisk,Arrest,True,0-15 Min,False,MH92LZ1769
30809,2020-01-22,09:29:00,USA,M,26,44,Hispanic,Other,Other,True,Vehicle Search,Arrest,False,0-15 Min,False,DL30AQ7502
30810,2020-01-22,09:30:00,USA,M,71,76,White,Drunk Driving,Speeding,True,Frisk,Warning,False,30+ Min,False,WB31DW9714
30811,2020-01-22,09:31:00,Canada,M,75,41,Other,Other,DUI,False,Frisk,Warning,True,16-30 Min,False,RJ81HU7034
30812,2020-01-22,09:32:00,USA,F,37,25,Hispanic,Seatbelt,DUI,False,Frisk,Ticket,True,16-30 Min,False,UP41QU1075
30813,2020-01-22,09:33:00,USA,M,78,23,Hispanic,Seatbelt,Speeding,True,Vehicle Search,Arrest,False,16-30 Min,False,TN16WB2691
30814,2020-01-22,09:34:00,India,M,66,26,Asian,Seatbelt,DUI,True,Vehicle Search,Warning,True,16-30 Min,False,DL37VP3247
30815,2020-01-22,09:35:00,USA,M,49,61,White,Seatbelt,Other,True,Frisk,Arrest,False,30+ Min,True,GJ55OK9343
30816,2020-01-22,09:36:00,Canada,M,77,43,Hispanic,Seatbelt,Other,False,Frisk,Arrest,False,0-15 Min,True,KA58FK9280
30817,2020-01-22,09:37:00,India,F,62,38,Black,Drunk Driving,Other,False,Frisk,Warning,True,0-15 Min,True,UP44IO4999
30818,2020-01-22,09:38:00,India,M,63,24,Black,Speeding,Seatbelt,False,Vehicle Search,Ticket,False,16-30 Min,True,MH61BB2988
30819,2020-01-22,09:39:00,India,F,27,57,Other,Drunk Driving,Other,False,Vehicle Search,Ticket,True,0-15 Min,True,MH21UN6335
30820,2020-01-22,09:40:00,India,F,76,30,Other,Signal Violation,Signal,True,Vehicle Search,Arrest,True,30+ Min,True,UP27ZC2685
30821,2020-01-22,09:41:00,Canada,F,45,20,White,Signal Violation,Speeding,True,Frisk,Ticket,True,0-15 Min,True,DL86VK6690
30822,2020-01-22,09:42:00,USA,F,46,71,Hispanic,Drunk Driving,DUI,True,Frisk,Arrest,True,30+ Min,True,RJ47JU8971
30823,2020-01-22,09:43:00,USA,F,45,68,Black,Seatbelt,Seatbelt,True,Frisk,Warning,False,16-30 Min,True,GJ84VG4006
30824,2020-01-22,09:44:00,USA,F,58,57,White,Seatbelt,Signal,False,Frisk,Warning,True,0-15 Min,True,MH98XZ3413
30825,2020-01-22,09:45:00,Canada,F,28,39,Black,Signal Violation,Speeding,False,Vehicle Search,Ticket,True,16-30 Min,True,WB43LU7726
30826,2020-01-22,09:46:00,USA,M,47,70,Hispanic,Seatbelt,Signal,True,Frisk,Ticket,True,16-30 Min,True,RJ57UL8980
30827,2020-01-22,09:47:00,USA,M,46,63,White,Drunk Driving,Seatbelt,True,Frisk,Warning,True,16-30 Min,True,KA17BI1425
30828,2020-01-22,09:48:00,Canada,M,47,25,Asian,Speeding,Speeding,True,Frisk,Ticket,True,16-30 Min,True,UP10TP8153
30829,2020-01-22,09:49:00,USA,M,38,49,Black,Other,Speeding,True,Frisk,Arrest,True,30+ Min,False,DL56KG6843
30830,2020-01-22,09:50:00,India,F,79,54,Other,Signal Violation,Other,True,Vehicle Search,Arrest,False,30+ Min,True,GJ73ZO9782
30831,2020-01-22,09:51:00,India,F,56,21,White,Other,Signal,False,Frisk,Arrest,False,16-30 Min,False,DL24PI8665
30832,2020-01-22,09:52:00,USA,M,45,72,Hispanic,Seatbelt,Seatbelt,False,Frisk,Ticket,True,0-15 Min,True,UP12YZ4538
30833,2020-01-22,09:53:00,India,M,77,76,Black,Other,Signal,True,Vehicle Search,Ticket,False,0-15 Min,False,KA91YE5084
30834,2020-01-22,09:54:00,India,F,77,32,White,Drunk Driving,Speeding,True,Frisk,Ticket,False,30+ Min,True,RJ61ER5477
30835,2020-01-22,09:55:00,India,M,51,19,Black,Other,Other,True,Vehicle Search,Arrest,True,0-15 Min,False,KA32QW3622
30836,2020-01-22,09:56:00,India,F,43,23,White,Drunk Driving,Other,True,Vehicle Search,Warning,False,30+ Min,False,TN46EF2960
30837,2020-01-22,09:57:00,Canada,M,75,70,Hispanic,Signal Violation,Signal,True,Frisk,Ticket,False,30+ Min,True,GJ56HZ4731
30838,2020-01-22,09:58:00,India,M,43,64,White,Other,Other,False,Frisk,Ticket,False,16-30 Min,True,TN36IF7327
30839,2020-01-22,09:59:00,USA,M,62,47,Black,Other,Other,True,Frisk,Arrest,True,16-30 Min,True,KA51CZ4892
30840,2020-01-22,10:00:00,India,M,60,20,Asian,Signal Violation,Seatbelt,False,Vehicle Search,Arrest,True,16-30 Min,True,KA56HP5780
30841,2020-01-22,10:01:00,USA,F,27,18,Black,Seatbelt,Seatbelt,False,Frisk,Ticket,False,16-30 Min,True,TN69LA4840
30842,2020-01-22,10:02:00,USA,F,42,65,Hispanic,Signal Violation,DUI,False,Vehicle Search,Ticket,True,16-30 Min,True,UP22ZO2757
30843,2020-01-22,10:03:00,Canada,M,42,18,White,Seatbelt,Speeding,True,Frisk,Ticket,False,0-15 Min,False,GJ73TS3660
30844,2020-01-22,10:04:00,USA,M,70,19,Asian,Other,Speeding,True,Frisk,Ticket,False,16-30 Min,True,GJ43WQ2069
30845,2020-01-22,10:05:00,India,F,25,41,Asian,Speeding,DUI,False,Frisk,Warning,False,30+ Min,True,RJ28DT7014
30846,2020-01-22,10:06:00,USA,M,44,61,Hispanic,Other,Signal,True,Frisk,Warning,True,0-15 Min,True,UP35CW2350
30847,2020-01-22,10:07:00,India,F,61,63,Asian,Seatbelt,Signal,False,Vehicle Search,Arrest,True,30+ Min,True,UP69DZ9108
30848,2020-01-22,10:08:00,USA,F,65,52,Other,Seatbelt,Signal,True,Vehicle Search,Warning,True,0-15 Min,True,GJ13ZH9386
30849,2020-01-22,10:09:00,USA,F,77,46,Asian,Speeding,Other,True,Frisk,Ticket,True,30+ Min,False,MH33AJ8079
30850,2020-01-22,10:10:00,USA,F,45,63,Asian,Speeding,Signal,False,Frisk,Ticket,False,30+ Min,True,MH64OS7474
30851,2020-01-22,10:11:00,USA,F,27,60,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Arrest,True,30+ Min,False,RJ74VV2262
30852,2020-01-22,10:12:00,Canada,M,80,73,Hispanic,Signal Violation,Other,True,Vehicle Search,Warning,False,30+ Min,False,GJ88MN9519
30853,2020-01-22,10:13:00,Canada,M,75,63,Hispanic,Other,Other,False,Vehicle Search,Arrest,False,30+ Min,False,TN59YE4837
30854,2020-01-22,10:14:00,USA,F,46,41,Asian,Other,DUI,True,Vehicle Search,Ticket,False,0-15 Min,True,WB43TZ5709
30855,2020-01-22,10:15:00,USA,F,60,47,Hispanic,Speeding,Seatbelt,True,Frisk,Arrest,False,30+ Min,False,UP16YI8770
30856,2020-01-22,10:16:00,Canada,M,79,20,Black,Other,Seatbelt,False,Frisk,Ticket,False,30+ Min,True,UP70VW4827
30857,2020-01-22,10:17:00,India,M,29,23,Hispanic,Drunk Driving,Speeding,False,Frisk,Ticket,True,0-15 Min,False,KA63WL8616
30858,2020-01-22,10:18:00,India,F,75,61,Hispanic,Drunk Driving,Other,False,Vehicle Search,Ticket,True,0-15 Min,True,WB96XZ8986
30859,2020-01-22,10:19:00,Canada,M,71,71,Other,Other,Speeding,True,Vehicle Search,Arrest,True,0-15 Min,True,TN32DG9935
30860,2020-01-22,10:20:00,Canada,F,28,22,Black,Drunk Driving,DUI,True,Frisk,Ticket,False,16-30 Min,True,GJ62EZ7646
30861,2020-01-22,10:21:00,India,M,69,27,Other,Other,DUI,True,Frisk,Ticket,False,0-15 Min,True,GJ90TU7424
30862,2020-01-22,10:22:00,Canada,M,72,65,Asian,Seatbelt,Seatbelt,True,Frisk,Arrest,True,30+ Min,False,DL68FI3164
30863,2020-01-22,10:23:00,India,M,76,23,White,Seatbelt,Signal,True,Frisk,Warning,True,30+ Min,False,GJ49OM4393
30864,2020-01-22,10:24:00,India,M,41,46,Hispanic,Signal Violation,Signal,True,Frisk,Warning,True,16-30 Min,False,WB66UD2217
30865,2020-01-22,10:25:00,India,M,53,62,Other,Drunk Driving,Signal,False,Vehicle Search,Ticket,False,0-15 Min,True,RJ57ZO5738
30866,2020-01-22,10:26:00,USA,F,62,64,Asian,Seatbelt,Signal,False,Frisk,Warning,True,30+ Min,True,TN15TB8312
30867,2020-01-22,10:27:00,USA,M,79,60,Black,Signal Violation,Speeding,True,Frisk,Ticket,False,0-15 Min,True,KA68JV9924
30868,2020-01-22,10:28:00,Canada,M,67,53,Hispanic,Other,Other,False,Frisk,Warning,True,30+ Min,False,TN36BC5846
30869,2020-01-22,10:29:00,USA,M,44,74,Hispanic,Seatbelt,Speeding,True,Vehicle Search,Arrest,True,0-15 Min,False,TN54EE7929
30870,2020-01-22,10:30:00,India,F,44,64,Asian,Drunk Driving,DUI,True,Vehicle Search,Arrest,False,0-15 Min,False,MH93EO5302
30871,2020-01-22,10:31:00,India,M,60,20,Asian,Signal Violation,DUI,True,Frisk,Warning,True,0-15 Min,True,WB88NR7307
30872,2020-01-22,10:32:00,India,F,52,48,Other,Speeding,Other,False,Frisk,Warning,False,0-15 Min,False,UP47ZG8728
30873,2020-01-22,10:33:00,Canada,F,65,62,White,Other,DUI,True,Vehicle Search,Warning,False,0-15 Min,False,DL22UY4882
30874,2020-01-22,10:34:00,Canada,F,42,79,Black,Other,Seatbelt,True,Frisk,Warning,True,30+ Min,True,RJ87AP9015
30875,2020-01-22,10:35:00,India,M,40,66,White,Seatbelt,DUI,False,Frisk,Warning,False,30+ Min,False,KA83KF7169
30876,2020-01-22,10:36:00,USA,M,61,18,Black,Other,DUI,False,Vehicle Search,Arrest,True,30+ Min,False,GJ23KE5740
30877,2020-01-22,10:37:00,India,M,35,69,Black,Speeding,Speeding,False,Frisk,Ticket,True,0-15 Min,False,WB28YI7929
30878,2020-01-22,10:38:00,Canada,F,50,57,Other,Signal Violation,Seatbelt,False,Frisk,Ticket,False,16-30 Min,False,GJ39BX5298
30879,2020-01-22,10:39:00,Canada,F,57,31,White,Drunk Driving,Signal,True,Frisk,Warning,False,30+ Min,True,RJ65CJ7490
30880,2020-01-22,10:40:00,India,M,51,77,Hispanic,Speeding,Other,False,Frisk,Arrest,True,30+ Min,False,MH96OY7845
30881,2020-01-22,10:41:00,USA,M,76,26,Hispanic,Drunk Driving,Speeding,False,Frisk,Warning,False,0-15 Min,False,WB51KA3290
30882,2020-01-22,10:42:00,India,M,55,65,Hispanic,Speeding,Signal,True,Frisk,Arrest,True,0-15 Min,True,KA29AP1335
30883,2020-01-22,10:43:00,USA,F,23,24,Black,Signal Violation,Signal,True,Frisk,Ticket,False,0-15 Min,False,KA92BJ3871
30884,2020-01-22,10:44:00,Canada,F,48,68,Other,Other,Signal,True,Vehicle Search,Arrest,False,0-15 Min,False,GJ44ID3780
30885,2020-01-22,10:45:00,Canada,M,74,51,Other,Signal Violation,Speeding,True,Vehicle Search,Arrest,True,16-30 Min,True,DL18MT1506
30886,2020-01-22,10:46:00,Canada,F,70,46,Asian,Drunk Driving,DUI,False,Frisk,Ticket,True,0-15 Min,False,KA72LN4098
30887,2020-01-22,10:47:00,India,F,22,55,Black,Seatbelt,Other,False,Frisk,Ticket,True,0-15 Min,True,RJ66KD5373
30888,2020-01-22,10:48:00,Canada,M,18,33,White,Signal Violation,Other,True,Vehicle Search,Arrest,True,16-30 Min,True,RJ94ZW3082
30889,2020-01-22,10:49:00,India,F,60,74,Other,Other,Signal,True,Frisk,Warning,True,30+ Min,False,DL20IY2952
30890,2020-01-22,10:50:00,Canada,F,40,42,Other,Other,Seatbelt,False,Frisk,Warning,False,0-15 Min,False,KA12RR7091
30891,2020-01-22,10:51:00,USA,F,73,51,Other,Drunk Driving,Signal,True,Frisk,Arrest,True,30+ Min,True,WB46KU8292
30892,2020-01-22,10:52:00,India,F,62,28,Black,Speeding,Seatbelt,True,Vehicle Search,Arrest,True,16-30 Min,False,KA59WX3967
30893,2020-01-22,10:53:00,Canada,M,35,66,Hispanic,Seatbelt,Speeding,False,Frisk,Arrest,True,30+ Min,False,WB48MU4970
30894,2020-01-22,10:54:00,India,M,33,40,Hispanic,Seatbelt,Speeding,True,Frisk,Warning,False,16-30 Min,True,UP18UV7562
30895,2020-01-22,10:55:00,India,M,77,20,Hispanic,Signal Violation,Signal,False,Frisk,Arrest,False,30+ Min,True,GJ84YS7885
30896,2020-01-22,10:56:00,USA,F,33,33,Black,Seatbelt,DUI,True,Frisk,Ticket,False,0-15 Min,False,UP22QA8293
30897,2020-01-22,10:57:00,India,F,25,73,Asian,Other,Other,True,Vehicle Search,Warning,False,30+ Min,True,UP46OZ1365
30898,2020-01-22,10:58:00,India,F,46,20,White,Speeding,Signal,False,Vehicle Search,Arrest,True,30+ Min,False,RJ47HN2048
30899,2020-01-22,10:59:00,USA,M,33,67,White,Signal Violation,DUI,True,Frisk,Arrest,True,0-15 Min,True,WB62SO3868
30900,2020-01-22,11:00:00,India,M,23,22,Hispanic,Seatbelt,DUI,True,Frisk,Ticket,False,16-30 Min,True,KA33PK6603
30901,2020-01-22,11:01:00,USA,F,25,28,Black,Other,Other,True,Frisk,Ticket,True,16-30 Min,True,RJ63HB1033
30902,2020-01-22,11:02:00,USA,M,50,68,Black,Speeding,Seatbelt,False,Frisk,Warning,True,30+ Min,False,UP21BD5514
30903,2020-01-22,11:03:00,Canada,F,68,44,Asian,Drunk Driving,DUI,True,Vehicle Search,Ticket,False,16-30 Min,False,GJ64NV8326
30904,2020-01-22,11:04:00,Canada,M,20,68,Other,Signal Violation,Signal,False,Frisk,Arrest,True,16-30 Min,True,UP71CK5216
30905,2020-01-22,11:05:00,India,M,41,72,Asian,Signal Violation,Seatbelt,False,Vehicle Search,Ticket,True,16-30 Min,True,DL34LJ1468
30906,2020-01-22,11:06:00,USA,M,29,29,Black,Seatbelt,Speeding,False,Frisk,Ticket,True,16-30 Min,False,KA72TT8749
30907,2020-01-22,11:07:00,India,F,39,74,Other,Speeding,Other,True,Frisk,Arrest,False,30+ Min,True,KA99CL3333
30908,2020-01-22,11:08:00,Canada,F,71,61,Hispanic,Seatbelt,Other,True,Frisk,Arrest,False,30+ Min,True,GJ22TV7195
30909,2020-01-22,11:09:00,USA,F,53,57,Black,Signal Violation,Seatbelt,True,Frisk,Warning,True,30+ Min,False,DL16FI8235
30910,2020-01-22,11:10:00,USA,F,44,62,White,Drunk Driving,Signal,True,Vehicle Search,Ticket,False,16-30 Min,True,MH92QT2206
30911,2020-01-22,11:11:00,India,F,59,67,White,Drunk Driving,Speeding,False,Vehicle Search,Warning,False,30+ Min,False,RJ69CG1208
30912,2020-01-22,11:12:00,USA,F,53,21,Asian,Speeding,Signal,True,Frisk,Ticket,True,16-30 Min,False,MH79WE9043
30913,2020-01-22,11:13:00,Canada,F,54,36,White,Speeding,Speeding,False,Frisk,Warning,False,16-30 Min,False,UP77IK3892
30914,2020-01-22,11:14:00,Canada,F,36,33,Black,Other,Speeding,True,Frisk,Arrest,False,30+ Min,True,KA47LJ5468
30915,2020-01-22,11:15:00,India,F,25,41,Asian,Drunk Driving,DUI,False,Frisk,Arrest,False,16-30 Min,True,UP44JB3348
30916,2020-01-22,11:16:00,India,M,42,51,Asian,Seatbelt,Seatbelt,True,Frisk,Warning,False,16-30 Min,False,RJ93VE4536
30917,2020-01-22,11:17:00,USA,M,47,78,Black,Speeding,Speeding,False,Frisk,Warning,True,30+ Min,True,KA82TG6072
30918,2020-01-22,11:18:00,Canada,M,47,20,White,Speeding,Seatbelt,True,Frisk,Warning,False,0-15 Min,True,KA72PW7901
30919,2020-01-22,11:19:00,India,M,47,28,Black,Other,Other,False,Vehicle Search,Warning,True,30+ Min,True,DL44IV9783
30920,2020-01-22,11:20:00,USA,M,27,44,Other,Other,DUI,False,Frisk,Arrest,False,16-30 Min,False,WB55FV2036
30921,2020-01-22,11:21:00,USA,M,51,18,Black,Other,Other,False,Frisk,Arrest,True,30+ Min,True,UP41YM9378
30922,2020-01-22,11:22:00,India,F,48,30,White,Signal Violation,Other,False,Frisk,Ticket,True,16-30 Min,True,DL93XA7891
30923,2020-01-22,11:23:00,Canada,M,39,60,Asian,Speeding,Seatbelt,False,Vehicle Search,Warning,False,30+ Min,False,UP43ZJ6818
30924,2020-01-22,11:24:00,Canada,M,65,21,Black,Signal Violation,Signal,False,Frisk,Ticket,False,16-30 Min,False,TN58XZ5096
30925,2020-01-22,11:25:00,USA,M,30,63,Hispanic,Other,Speeding,False,Frisk,Arrest,False,0-15 Min,False,WB76XN8427
30926,2020-01-22,11:26:00,India,F,47,71,White,Other,Speeding,False,Vehicle Search,Ticket,True,30+ Min,False,GJ60NT1062
30927,2020-01-22,11:27:00,Canada,F,66,77,Other,Drunk Driving,Speeding,True,Frisk,Arrest,False,16-30 Min,False,UP11VT9122
30928,2020-01-22,11:28:00,Canada,F,67,69,White,Seatbelt,Other,False,Frisk,Arrest,False,30+ Min,True,DL86MX6801
30929,2020-01-22,11:29:00,India,F,62,60,Asian,Other,Signal,False,Frisk,Ticket,False,16-30 Min,True,GJ39SQ7561
30930,2020-01-22,11:30:00,USA,M,62,52,Black,Seatbelt,Other,True,Frisk,Arrest,False,0-15 Min,False,UP78IM3100
30931,2020-01-22,11:31:00,Canada,M,53,44,Other,Drunk Driving,Seatbelt,False,Vehicle Search,Warning,False,0-15 Min,False,RJ43PC3182
30932,2020-01-22,11:32:00,USA,F,66,51,Asian,Signal Violation,Speeding,False,Frisk,Warning,False,30+ Min,False,TN89QY6233
30933,2020-01-22,11:33:00,Canada,M,50,52,Hispanic,Drunk Driving,DUI,False,Frisk,Arrest,True,30+ Min,False,UP33LE5205
30934,2020-01-22,11:34:00,USA,F,51,25,Black,Drunk Driving,DUI,False,Frisk,Ticket,True,16-30 Min,False,GJ51SW9843
30935,2020-01-22,11:35:00,USA,F,76,77,Asian,Seatbelt,Signal,False,Frisk,Arrest,False,16-30 Min,True,KA77GW4174
30936,2020-01-22,11:36:00,USA,M,42,42,Black,Speeding,Speeding,False,Frisk,Warning,False,16-30 Min,False,RJ37ER6382
30937,2020-01-22,11:37:00,Canada,F,72,25,Black,Speeding,Signal,False,Vehicle Search,Warning,True,30+ Min,True,GJ55VN3811
30938,2020-01-22,11:38:00,India,F,32,70,White,Other,DUI,True,Vehicle Search,Warning,False,30+ Min,True,KA41TE9556
30939,2020-01-22,11:39:00,USA,M,40,43,Black,Other,Speeding,False,Vehicle Search,Warning,False,0-15 Min,True,WB64JG1162
30940,2020-01-22,11:40:00,USA,F,75,77,Asian,Seatbelt,DUI,False,Frisk,Warning,True,0-15 Min,False,DL57DM6335
30941,2020-01-22,11:41:00,Canada,F,47,21,White,Seatbelt,Seatbelt,True,Vehicle Search,Warning,False,16-30 Min,True,RJ52YM8676
30942,2020-01-22,11:42:00,Canada,M,43,66,Hispanic,Seatbelt,Speeding,False,Frisk,Arrest,True,30+ Min,False,GJ20QP8468
30943,2020-01-22,11:43:00,India,M,59,28,Asian,Speeding,Other,True,Frisk,Arrest,True,0-15 Min,True,DL65WE1970
30944,2020-01-22,11:44:00,Canada,F,42,77,Black,Drunk Driving,Seatbelt,True,Frisk,Warning,False,30+ Min,False,RJ43ST7565
30945,2020-01-22,11:45:00,India,M,65,36,Other,Speeding,Seatbelt,False,Vehicle Search,Ticket,True,30+ Min,True,MH59FM6610
30946,2020-01-22,11:46:00,India,M,60,23,Hispanic,Signal Violation,Other,False,Frisk,Arrest,False,30+ Min,True,MH85VH9739
30947,2020-01-22,11:47:00,USA,F,55,64,Other,Drunk Driving,DUI,False,Frisk,Warning,True,16-30 Min,False,DL93JJ9571
30948,2020-01-22,11:48:00,India,F,63,30,Hispanic,Other,DUI,False,Vehicle Search,Arrest,True,16-30 Min,False,MH28XQ3546
30949,2020-01-22,11:49:00,India,M,57,37,White,Drunk Driving,DUI,True,Frisk,Ticket,True,0-15 Min,False,KA69NZ2431
30950,2020-01-22,11:50:00,Canada,F,55,62,Black,Signal Violation,Seatbelt,False,Frisk,Warning,False,16-30 Min,True,KA85WV5825
30951,2020-01-22,11:51:00,India,M,30,22,Other,Seatbelt,DUI,True,Vehicle Search,Arrest,True,30+ Min,True,DL95ON8909
30952,2020-01-22,11:52:00,India,F,44,39,Black,Speeding,DUI,False,Frisk,Ticket,True,16-30 Min,False,GJ52WT4874
30953,2020-01-22,11:53:00,Canada,F,54,32,Black,Signal Violation,DUI,True,Vehicle Search,Arrest,False,16-30 Min,True,WB76KZ9687
30954,2020-01-22,11:54:00,Canada,M,32,26,Hispanic,Signal Violation,Speeding,True,Frisk,Arrest,True,16-30 Min,True,TN32ZK7021
30955,2020-01-22,11:55:00,Canada,F,58,39,Other,Signal Violation,Speeding,True,Frisk,Ticket,False,0-15 Min,True,TN75AQ6630
30956,2020-01-22,11:56:00,USA,F,69,34,Other,Signal Violation,Speeding,False,Vehicle Search,Warning,True,30+ Min,False,KA37GG9492
30957,2020-01-22,11:57:00,USA,F,51,20,Asian,Drunk Driving,Speeding,True,Frisk,Ticket,True,16-30 Min,True,UP65RA3705
30958,2020-01-22,11:58:00,India,F,37,35,White,Speeding,Signal,False,Vehicle Search,Warning,True,30+ Min,False,GJ46NJ7626
30959,2020-01-22,11:59:00,India,M,60,64,Black,Other,Seatbelt,True,Frisk,Arrest,False,30+ Min,True,RJ38ZN3857
30960,2020-01-22,12:00:00,Canada,F,52,49,Black,Other,Seatbelt,True,Frisk,Arrest,False,0-15 Min,False,UP41NH6159
30961,2020-01-22,12:01:00,USA,F,54,70,Hispanic,Drunk Driving,Speeding,False,Vehicle Search,Warning,False,16-30 Min,False,MH84DO8661
30962,2020-01-22,12:02:00,Canada,M,69,47,White,Speeding,Seatbelt,True,Frisk,Warning,False,16-30 Min,False,KA61XV2589
30963,2020-01-22,12:03:00,Canada,F,58,39,Asian,Drunk Driving,Speeding,False,Vehicle Search,Warning,False,16-30 Min,True,WB13QB3996
30964,2020-01-22,12:04:00,India,M,48,27,Black,Speeding,Other,True,Frisk,Ticket,False,16-30 Min,True,MH65HV8805
30965,2020-01-22,12:05:00,Canada,F,39,30,Other,Signal Violation,Signal,True,Frisk,Ticket,False,30+ Min,False,KA47LW2463
30966,2020-01-22,12:06:00,India,F,31,19,White,Drunk Driving,Signal,True,Vehicle Search,Ticket,True,16-30 Min,False,DL14SK3422
30967,2020-01-22,12:07:00,USA,M,34,61,Other,Other,DUI,False,Frisk,Arrest,False,16-30 Min,True,TN27GN8659
30968,2020-01-22,12:08:00,Canada,F,48,48,White,Speeding,Signal,True,Frisk,Arrest,True,0-15 Min,False,RJ48AO5939
30969,2020-01-22,12:09:00,Canada,M,27,60,Asian,Other,Signal,True,Frisk,Arrest,True,16-30 Min,True,RJ87RL2191
30970,2020-01-22,12:10:00,USA,M,75,43,Hispanic,Signal Violation,Signal,True,Frisk,Warning,False,30+ Min,True,WB41PF4539
30971,2020-01-22,12:11:00,India,M,74,59,Other,Other,Speeding,False,Vehicle Search,Ticket,True,30+ Min,False,UP72QN2916
30972,2020-01-22,12:12:00,USA,M,72,70,White,Drunk Driving,Speeding,False,Frisk,Warning,True,30+ Min,True,DL14LP8436
30973,2020-01-22,12:13:00,India,M,57,27,White,Signal Violation,Seatbelt,False,Vehicle Search,Ticket,True,30+ Min,False,UP72KE5435
30974,2020-01-22,12:14:00,Canada,M,18,80,Hispanic,Other,Speeding,True,Vehicle Search,Ticket,False,16-30 Min,True,GJ31DK9216
30975,2020-01-22,12:15:00,India,F,44,47,Hispanic,Seatbelt,Seatbelt,True,Frisk,Warning,False,0-15 Min,True,WB69EX6695
30976,2020-01-22,12:16:00,Canada,M,24,30,White,Other,Seatbelt,False,Frisk,Arrest,False,30+ Min,True,DL22WR4828
30977,2020-01-22,12:17:00,India,M,70,37,Asian,Signal Violation,Seatbelt,True,Frisk,Ticket,True,30+ Min,False,WB61WA9902
30978,2020-01-22,12:18:00,Canada,M,68,50,Black,Seatbelt,Speeding,True,Vehicle Search,Warning,False,30+ Min,False,MH42LW8462
30979,2020-01-22,12:19:00,Canada,F,38,38,Other,Speeding,Seatbelt,False,Frisk,Ticket,False,16-30 Min,False,UP79GF2963
30980,2020-01-22,12:20:00,India,M,59,74,Black,Drunk Driving,Signal,True,Frisk,Ticket,True,0-15 Min,False,GJ24CJ4023
30981,2020-01-22,12:21:00,USA,F,28,52,Hispanic,Other,DUI,True,Vehicle Search,Arrest,False,16-30 Min,False,WB79NA9609
30982,2020-01-22,12:22:00,Canada,F,73,30,Asian,Seatbelt,Seatbelt,False,Vehicle Search,Arrest,False,0-15 Min,False,KA28IF7921
30983,2020-01-22,12:23:00,India,M,69,20,Hispanic,Seatbelt,Seatbelt,True,Vehicle Search,Ticket,False,16-30 Min,True,MH63MA1656
30984,2020-01-22,12:24:00,USA,F,48,62,Other,Signal Violation,Speeding,True,Frisk,Ticket,False,16-30 Min,True,TN41HW1947
